time,vt
26100000000.0,0.0
26200000000.0,0.0
26300000000.0,0.0
26400000000.0,0.0
26500000000.0,0.0
26600000000.0,0.0
26700000000.0,0.0
26800000000.0,0.0
26900000000.0,0.0
27000000000.0,0.0
27100000000.0,0.0
27200000000.0,0.0
27300000000.0,0.0
27400000000.0,0.0
27500000000.0,0.0
27600000000.0,0.0
27700000000.0,0.0
27800000000.0,0.0
27900000000.0,0.0
28000000000.0,0.0
28100000000.0,0.0
28200000000.0,0.0
28300000000.0,0.0
28400000000.0,0.0
28500000000.0,0.0
28600000000.0,0.0
28700000000.0,0.0
28800000000.0,0.0
28900000000.0,0.0
29000000000.0,0.0
29100000000.0,0.0
29200000000.0,0.0
29300000000.0,0.0
29400000000.0,0.0
29500000000.0,0.0
29600000000.0,0.0
29700000000.0,0.0
29800000000.0,0.0
29900000000.0,0.0
30000000000.0,0.0
30100000000.0,0.0
30200000000.0,0.0
30300000000.0,0.0
30400000000.0,0.0
30500000000.0,0.0
30600000000.0,0.0
30700000000.0,0.0
30800000000.0,0.0
30900000000.0,0.0
31000000000.0,0.0
31100000000.0,0.0
31200000000.0,0.0
31300000000.0,0.0
31400000000.0,0.0
31500000000.0,0.0
31600000000.0,0.0
31700000000.0,0.0
31800000000.0,0.0
31900000000.0,0.0
32000000000.0,0.0
32100000000.0,0.0
32200000000.0,0.0
32300000000.0,0.0
32400000000.0,0.0
32500000000.0,0.0
32600000000.0,0.0
32700000000.0,0.0
32800000000.0,0.0
32900000000.0,0.0
33000000000.0,0.0
33100000000.0,0.0
33200000000.0,0.0
33300000000.0,0.0
33400000000.0,0.0
33500000000.0,0.0
33600000000.0,0.0
33700000000.0,0.0
33800000000.0,0.0
33900000000.0,0.0
34000000000.0,0.0
34100000000.0,0.0
34200000000.0,0.0
34300000000.0,0.0
34400000000.0,0.0
34500000000.0,0.0
34600000000.0,0.0
34700000000.0,0.0
34800000000.0,0.0
34900000000.0,0.0
35000000000.0,0.0
35100000000.0,0.0
35200000000.0,0.0
35300000000.0,0.0
35400000000.0,0.0
35500000000.0,0.0
35600000000.0,0.0
35700000000.0,0.0
35800000000.0,0.0
35900000000.0,0.0
36000000000.0,0.0
36100000000.0,0.0
36200000000.0,0.0
36300000000.0,0.0
36400000000.0,0.0
36500000000.0,0.0
36600000000.0,0.0
36700000000.0,0.0
36800000000.0,0.0
36900000000.0,0.0
37000000000.0,0.0
37100000000.0,0.0
37200000000.0,0.0
37300000000.0,0.0
37400000000.0,0.0
37500000000.0,0.0
37600000000.0,0.0
37700000000.0,0.0
37800000000.0,0.0
37900000000.0,0.0
38000000000.0,0.0
38100000000.0,0.0
38200000000.0,0.0
38300000000.0,0.0
38400000000.0,0.0
38500000000.0,0.0
38600000000.0,0.0
38700000000.0,0.0
38800000000.0,0.0
38900000000.0,0.0
39000000000.0,0.0
39100000000.0,0.0
39200000000.0,0.0
39300000000.0,0.0
39400000000.0,0.0
39500000000.0,0.0
39600000000.0,0.0
39700000000.0,0.0
39800000000.0,0.0
39900000000.0,0.0
40000000000.0,0.0
40100000000.0,0.0
40200000000.0,0.0
40300000000.0,0.0
40400000000.0,0.0
40500000000.0,0.0
40600000000.0,0.0
40700000000.0,0.0
40800000000.0,0.0
40900000000.0,0.0
41000000000.0,0.0
41100000000.0,0.0
41200000000.0,0.0
41300000000.0,0.0
41400000000.0,0.0
41500000000.0,0.0
41600000000.0,0.0
41700000000.0,0.0
41800000000.0,0.0
41900000000.0,0.0
42000000000.0,0.0
42100000000.0,0.0
42200000000.0,0.0
42300000000.0,0.0
42400000000.0,0.0
42500000000.0,0.0
42600000000.0,0.0
42700000000.0,0.0
42800000000.0,0.0
42900000000.0,0.0
43000000000.0,0.0
43100000000.0,0.0
43200000000.0,0.0
43300000000.0,0.0
43400000000.0,0.0
43500000000.0,0.0
43600000000.0,0.0
43700000000.0,0.0
43800000000.0,0.0
43900000000.0,0.0
44000000000.0,0.0
44100000000.0,0.0
44200000000.0,0.0
44300000000.0,0.0
44400000000.0,0.0
44500000000.0,0.0
44600000000.0,0.0
44700000000.0,0.0
44800000000.0,0.0
44900000000.0,0.0
45000000000.0,0.0
